id,title,subtitle,content,table_content,url,meta_data,질문,답,테이블
10201,,글로벌 프로그램// 국제하계학기 (International Summer Semester)," - 국제하계학기는 2008년에 시작되어 올해로 14회를 맞는 본교의 대표적인 글로벌 교육 프로그램으로 해외로 나가지 않고 본교에서 각국의 다양한 학생들과 어울려 다양한 분야의 강의를 수강할 수 있습니다.- 본교 정규 계절수업 포함하여 최대 2개 과목까지 수강할 수 있으며 전공학점으로의 인정 여부는 추후 홈페이지 공지에서 확인할 수 있습니다.- 수업 기간: 2022.6.27.(월)~7.19.(목)/ 월~금 수업 ※7.1(금), 7.8(금)은 수업 없음- 수업 시간: 오전 09:00~11:45/ 오후 13:00~15:45- 수강 대상: 본교 정규 학위과정 재학생 및 휴학생 ※교환학생 수강신청은 별도 시스템을 통해 진행됩니다.- 수강 신청: 4월~5월 중 ※정확한 일정은 추후 학교 홈페이지를 통해 공지 예정",,https://www.skku.edu/_res/skku/etc/2022_p14.pdf,-1,국제하계학기가 뭐야?,2008년에 시작되어 올해로 14회를 맞는 본교의 대표적인 글로벌 교육 프로그램으로 해외로 나가지 않고 본교에서 각국의 다양한 학생들과 어울려 다양한 분야의 강의를 수강할 수 있습니다.,0
10202,,글로벌 프로그램// FAQ,"Q1 휴학생도 교환학생/해외수학생에 응시할 수 있나요?A1휴학생도교환학생/해외수학생에 응시할 수는 있습니다. 다만, 파견 학기에는반드시 복학신청을 해야 합니다. 즉, 휴학여부와는 관계없이 교환학생 기간 동안에만 본교에 등록하여 재학생 신분을 유지하면 됩니다.Q2 교환학생에 응시할 수 있는 최소/최대 이수 학기는 어떻게 되나요?A2일반 학사과정생(휴학생 포함)은 파견시점을 기준으로 2학년이 되어야 지원할수있습니다.(대학원생 및 편입학생은 1학기 이상 이수자)또한 마지막 학기는반드시 본교에서 수학해야 하므로, 졸업 잔여 학기가 3학기 이상이어야 1년 동안 파견될 수 있습니다. 6개월 파견자의 경우 2학기 이상 남아있으면 됩니다.Q3 교환학생/해외수학생 수학 후학점 인정은 어떻게 받나요?A3교환학생/해외수학생 파견 전 GLS에서 예정조서 작성 후 학과의 사전승인을 받고 출국합니다. 수학 후 개별 성적표가 본교로 도착하면, 수학보고서 작성을 완료한 이후 국제교류팀 사무실에서 수령합니다.(성적표 개봉 전 국제교류팀의 확인 및 직인 필수) 수령한 성적표를 기반으로 GLS에서 인정조서를 제출해 학점을 인정받게 됩니다.Q4 복수전공자도 교환학생/해외수학생 신청이 가능한가요?A4복수전공자도 복수전공의 전공과목을 파견대학에서 이수할 수 있습니다. 복수전공으로 파견 가능한 대학에 지원한 후“수강허가신청서”를 작성하여복수전공학과의 학과장(전공 주임교수)에게 확인을 받으면 교환학생으로신청 및 파견이 가능합니다. 다만, 교환학생 신청 전에 복수전공 관련전공과목을 이수하지 않은 경우에는 파견 대학에서 입학을 거절할 수도 있으니, 복수전공 과목을 최소 1학기 이상 이수한 뒤 지원할 것을 권장합니다.Q5 교환학생/해외수학생으로 한 번 더 신청할 수 있나요?A5교환학생/해외수학생으로 이미 선발 또는 파견된 학생도 재지원이 가능합니다. 단, 교환/해외수학생은 총 3학기 이내에서 파견이 가능합니다. 편입생의 경우 최대 2학기 이내에서 파견이 가능합니다. 교환/해외수학생 파견 중에다시 교환학생에 응시할 경우, 해외에서 화상으로 원어면접을 치르게 되며,면접을 포함한 선발 전형을 다시 치러야 합니다.Q6 교환학생을 위한 장학금 지원혜택이 있나요?A6교환학생을 위한 장학금이 다양하게 준비되어 있습니다. 국제처 파견 교환학생 장학금 글로벌 챌린지 장학금 뿐 아니라,미래에셋 장학재단 장학금,유럽지역 파견학생을 위한 ASEM-DUO, ERASMUS+ 장학금이 있습니다.Q7 교내 장학금을 받고 있는데 교환학생/해외수학생으로 파견되어도 장학금을계속해서받을 수 있나요?A7교내 장학금을 수혜하고 있는 학생의 경우 교환학생/해외수학생으로 파견되어 있는 기간 동안에 장학금 지급조건을 충족하는 경우 장학금을 계속해서 지급받을 수 있습니다. 국가장학금의 예를 들면, 해외대학에서 12학점 이상, 100점 만점 기준 80점 이상(P/F로 인정받는 경우 F가 없다면)의 조건을 충족하면 장학금을 계속해서 받을 수 있습니다.",,https://www.skku.edu/_res/skku/etc/2022_p14.pdf,-1, 휴학생도 교환학생에 응시할 수 있어?,"휴학생도교환학생/해외수학생에 응시할 수는 있습니다. 다만, 파견 학기에는반드시 복학신청을 해야 합니다. 즉, 휴학여부와는 관계없이 교환학생 기간 동안에만 본교에 등록하여 재학생 신분을 유지하면 됩니다.",0
10203,다양한 교육과정 이수제도,"복수전공// 신청자격 및 신청 시기(등록학기 계산 시, 유급학기는 제외)"," - 신입학자로서 3개 학기 이상 등록한 재적생(단, 학과진입 비대상자는 2개 학기 이상 등록한 재적생)- 편입학자로서 본교에서 2개 학기 이상 등록한 재적생- 단, 허용인원 제한학과(경영학, 경제학, 통계학, 국제통상학연계전공, 앙트레프레너십연계전공, 소프트웨어학)는 3개 학기 이상 등록한 재학생- 자기설계융합전공은 신입학자로서 4개 학기 이상 5개 학기 이내 등록한 재학생 혹은 편입학자로서 2개 학기 이상 3개 학기 이내 등록한 재학생 원칙- 2022학년도 복수전공 신청/포기기간",<s>구    분<t>1학기<t>2학기<n>1차  신청/포기기간<t>2022.  4.  18.(월)  ~  4.  22.(금)<t>2022.  10.  24.(월)  ~  10.  28.(금)<n>2차  신청/포기기간<t>2022.  7.  11.(월)  ~  7.  15.(금)<t>2023.  1.  2.(월)  ~  1.  6.(금),https://www.skku.edu/_res/skku/etc/2022_p14_1.pdf,1,복수전공 신청자격," - 신입학자로서 3개 학기 이상 등록한 재적생(단, 학과진입 비대상자는 2개 학기 이상 등록한 재적생)
- 편입학자로서 본교에서 2개 학기 이상 등록한 재적생
- 단, 허용인원 제한학과(경영학, 경제학, 통계학, 국제통상학연계전공, 앙트레프레너십연계전공, 소프트웨어학)는 3개 학기 이상 등록한 재학생
- 자기설계융합전공은 신입학자로서 4개 학기 이상 5개 학기 이내 등록한 재학생 혹은 편입학자로서 2개 학기 이상 3개 학기 이내 등록한 재학생 원칙",0
10204,,복수전공// 복수전공 이수 범위, - 최대 2개(제2전공 및 제3전공)까지 이수 가능합니다.,,https://www.skku.edu/_res/skku/etc/2022_p14_1.pdf,-1,복수전공 최대 이수 가능 범위,최대 2개(제2전공 및 제3전공)까지 이수 가능합니다.,0
10205,,복수전공// 복수전공제한," - 글로벌리더학, 글로벌경제학, 글로벌경영학, 반도체시스템공학, 약학, 의학(의예), 글로벌바이오메디컬공학, 컴퓨터공학은 타 학과 학생이 복수전공으로 이수할 수 없으며, 사범대학의 각 학과는 사범대학 학생만 복수전공으로 이수할 수 있습니다.－ 단, 반도체시스템공학과, 약학대학, 의과대학 소속 학생들은 모든 타 학과로의 복수전공이 불가능합니다.- 2005~2012학년도 신입학 학생이 경영학과를 복수전공하는 경우 경영학과 전공기반영역에서 복수전공 이수과목으로 지정된 과목 중 영역별 최소 이수학점 이상을 이수해야 합니다. (2006~2012학년도 신입학한 경영대학 학생도 타 학과를 복수전공할 경우, 경영대학 경영학과 복수전공 이수과목으로 지정된 과목 중 영역별 최소 이수학점 이상을 이수해야 함)- 예체능관련학과, 건축학과, 융합소프트웨어연계전공, 데이터사이언스융합전공, 인공지능융합전공 및 자기설계융합전공 등 해당학과에서 복수전공 이수에 필요한 자격요건 등이 있는 경우 이를 충족하지 못하는 학생에 대하여 사전심사를 통해 신청 자격을 제한할 수 있습니다. ※사전심사 문의: 해당 학과 사무실- 2016학년도 이후 외국인특별전형으로 신입학한 외국인 유학생 중 3학기 종료 시까지 외국인유학생지원팀에 TOPIK 4급 이상 성적표를 제출하지 않은 학생은 복수전공 신청이 제한됩니다.- 2018학년도부터 글로벌경영학과 학생은 경영학과 복수전공, 글로벌경제학과 학생은 경제학과 복수전공 신청이 불가능합니다.",,https://www.skku.edu/_res/skku/etc/2022_p14_1.pdf,-1,반도체시스템공학과가 타학과 복수전공 가능해?,반도체시스템공학과 소속 학생들은 모든 타 학과로의 복수전공이 불가능합니다.,0
10206,,복수전공// 복수전공 배정," - 학과별 복수전공 허용인원 제한은 특정학과에 학생이 집중될 경우에 한하며, 허용인원을 제한하는 학과의 복수전공 인원은 학기별로 허용인원의 50%를 배정하며, 1학기에 미배정 잔여 여석은 2학기로 이월하여 추가 배정합니다.- 허용인원을 제한하는 학과에 대한 신청자가 복수전공 허용인원에 미달한 때에는 신청자 모두를 해당 학과 복수전공자로 배정합니다.- 허용인원을 제한하는 학과에 대한 신청자가 복수전공 허용인원을 초과할 경우에는 배정순위에 따라 해당자를 선정하여 배정합니다.",,https://www.skku.edu/_res/skku/etc/2022_p14_1.pdf,-1,복수전공 허용인원이 있는 학과에서 신청자가 허용인원을 초과하면 어떻게 배정돼?,허용인원을 제한하는 학과에 대한 신청자가 복수전공 허용인원을 초과할 경우에는 배정순위에 따라 해당자를 선정하여 배정합니다.,0
10207,,복수전공// 허용인원 초과 신청전공에 대한 배정순위," - 복수전공 이수신청 시 등록학기수가 5회 이내이고, 기 등록 학기 수에 따라 정한 학점이상을 취득한 자 중에서 평점평균이 높은 학생을 우선 배정합니다.- 평점평균이 같은 동점자는 A이상의 등급을 취득한 과목수가 많은 학생을 우선 배정하며, 그러함에도 동점자가 발생하는 경우 복수전공 이수지침에 따라 배정합니다.",<s>등록학기수<t>3학기<t>4학기<t>5학기<t>6학기<t>7학기<t>8학기 이상<n>취득기준학점<t>40학점<t>55학점<t>70학점<t>85학점<t>100학점<t>115학점,https://www.skku.edu/_res/skku/etc/2022_p14_1.pdf,1,복수전공 허용인원 초과시 배정 순위가 어떻게 돼?," - 복수전공 이수신청 시 등록학기수가 5회 이내이고, 기 등록 학기 수에 따라 정한 학점이상을 취득한 자 중에서 평점평균이 높은 학생을 우선 배정합니다.
- 평점평균이 같은 동점자는 A이상의 등급을 취득한 과목수가 많은 학생을 우선 배정하며, 그러함에도 동점자가 발생하는 경우 복수전공 이수지침에 따라 배정합니다.
<s>등록학기수<t>3학기<t>4학기<t>5학기<t>6학기<t>7학기<t>8학기 이상<n>취득기준학점<t>40학점<t>55학점<t>70학점<t>85학점<t>100학점<t>115학점",1
10208,,복수전공// 학업성적 평점평균 기준," - 복수전공 신청 시 기 등록한 모든 학기의 학업성적 평점평균(F등급 포함)을 기준으로 합니다.- 유급한 학년의 등록학기와 성적은 포함하지 않습니다.- 계절수업의 성적은 포함합니다.- 평점평균은 교과목의 학점 수와 평점을 곱한 평점 합계를 수강신청학점(P/F과목, 수강철회과목, 학점포기과목 및 재수강 시 기 취득과목은 제외하되, 재수강하여 취득한 성적이 F등급인 경우 재수강 전후 성적을 모두 포함)으로 나누는 방식으로 산정합니다.",,https://www.skku.edu/_res/skku/etc/2022_p14_1.pdf,-1,복수전공 학업성적 평점평균 기준," - 복수전공 신청 시 기 등록한 모든 학기의 학업성적 평점평균(F등급 포함)을 기준으로 합니다.
- 유급한 학년의 등록학기와 성적은 포함하지 않습니다.
- 계절수업의 성적은 포함합니다.
- 평점평균은 교과목의 학점 수와 평점을 곱한 평점 합계를 수강신청학점(P/F과목, 수강철회과목, 학점포기과목 및 재수강 시 기 취득과목은 제외하되, 재수강하여 취득한 성적이 F등급인 경우 재수강 전후 성적을 모두 포함)으로 나누는 방식으로 산정합니다.",0
10209,,복수전공// 복수전공 포기(휴학생은 포기 신청 불가), - 복수전공을 이수중인 자가 복수전공을 취소하고자 할 때에는 복수전공 신청/포기기간 중 GLS를 통하여 포기 신청 후 소속 대학행정실에서 승인 받아야 합니다.,,https://www.skku.edu/_res/skku/etc/2022_p14_1.pdf,-1,휴학생도 복수전공 포기 가능해?,휴학생은 포기 신청 불가,0
10210,,복수전공// 경영학과 복수전공 이수과목군 지정," - 복수전공 희망자가 과도하게 집중되는 경영학과 복수전공 교육의 질 제고를 위해 복수전공 영역별 이수학점의 130% 이상을 복수전공 이수과목군으로 지정하여 복수전공생은 지정과목 중에서 영역별 이수학점을 충족하도록 한 제도입니다.－ 복수전공 이수과목군(11개 중 8개 이상 반드시 이수하여야 함)은 마케팅관리, 재무관리, 경영정보시스템, 조직행동, 국제경영, 생산운영관리, 회계원리, 경영학원론, 기업윤리, 경영정보처리, 경영통계입니다.- 2005~2012학년도 입학자 중 경영학과를 복수전공하는 학생은 전공기반영역에서 위 지정 과목 중 24학점 이상을 이수하여야 하고, 그렇지 못할 경우 졸업이 되지 않습니다.(영역별 지정과목 이수가 졸업요건임)－ 2006~2012학년도 입학자 중 경영학과를 제1전공으로 하는 학생이 다른 학과를 복수전공하는 경우에도 복수전공 이수과목군 지정제도의 적용을 받습니다.- 2013학년도 이후 입학자는 경영학과 복수전공 이수과목군 지정제도의 적용을 받지 않습니다.",,https://www.skku.edu/_res/skku/etc/2022_p14_1.pdf,-1,경영학과 복수전공 이수과목군 종류,"복수전공 이수과목군(11개 중 8개 이상 반드시 이수하여야 함)은 마케팅관리, 재무관리, 경영정보시스템, 조직행동, 국제경영, 생산운영관리, 회계원리, 경영학원론, 기업윤리, 경영정보처리, 경영통계입니다.",0
